Date,Region,StockCode,Units_Sold,Current_Stock,Reorder_Triggered
2011-10-19,Cyprus,85123A,30,866,0
2011-11-18,Cyprus,85123A,10,856,0
2011-02-17,Cyprus,POST,1,999,0
2011-10-07,Czech Republic,POST,1,999,0
2011-03-17,Denmark,21931,20,980,0
2011-05-11,Denmark,22138,6,994,0
2011-06-09,Denmark,22383,125,875,0
2011-10-11,Denmark,22666,6,994,0
2010-12-09,Denmark,22726,12,988,0
2011-06-20,Denmark,22726,16,972,0
2011-11-30,Denmark,22726,24,948,0
2010-12-09,Denmark,22727,12,988,0
2011-06-20,Denmark,22727,12,976,0
2011-09-21,Denmark,22727,50,926,0
2011-11-30,Denmark,22727,12,914,0
2010-12-09,Denmark,22960,6,994,0
2011-03-17,Denmark,22960,36,958,0
2011-06-23,Denmark,22961,12,988,0
2011-08-10,Denmark,22961,12,976,0
2011-10-11,Denmark,22961,12,964,0
2011-11-17,Denmark,22961,24,940,0
2011-06-09,Denmark,23084,12,988,0
2011-11-17,Denmark,23084,24,964,0
2011-11-30,Denmark,23084,12,952,0
2011-06-09,Denmark,23206,10,990,0
2011-06-20,Denmark,23206,10,980,0
2011-06-20,Denmark,23209,10,990,0
2011-06-20,Denmark,47566,12,988,0
2010-12-09,Denmark,POST,8,992,0
2011-02-16,Denmark,POST,2,990,0
2011-05-11,Denmark,POST,2,988,0
2011-06-20,Denmark,POST,9,979,0
2011-06-23,Denmark,POST,2,977,0
2011-07-25,Denmark,POST,1,976,0
2011-08-10,Denmark,POST,1,975,0
2011-09-26,Denmark,POST,2,973,0
2011-09-29,Denmark,POST,2,971,0
2011-10-07,Denmark,POST,9,962,0
2011-10-11,Denmark,POST,1,961,0
2011-10-21,Denmark,POST,2,959,0
2011-12-05,Denmark,POST,1,958,0
2011-02-14,EIRE,20724,10,990,0
2011-04-11,EIRE,20724,10,980,0
2011-05-26,EIRE,20724,10,970,0
2011-06-24,EIRE,20724,10,960,0
2011-09-20,EIRE,20724,10,950,0
2011-10-14,EIRE,20724,20,930,0
2010-12-10,EIRE,20725,10,990,0
2011-01-14,EIRE,20725,200,790,0
2011-02-01,EIRE,20725,10,780,0
2011-02-14,EIRE,20725,22,758,0
2011-04-11,EIRE,20725,10,748,0
2011-05-06,EIRE,20725,50,698,0
2011-05-16,EIRE,20725,10,688,0
2011-05-26,EIRE,20725,10,678,0
2011-06-24,EIRE,20725,20,658,0
2011-07-19,EIRE,20725,100,558,0
2011-07-27,EIRE,20725,20,538,0
2011-08-17,EIRE,20725,10,528,0
2011-09-05,EIRE,20725,200,328,0
2011-10-18,EIRE,20725,20,308,0
2011-11-20,EIRE,20725,10,298,0
2011-01-26,EIRE,20726,10,990,0
2011-02-14,EIRE,20726,10,980,0
2011-03-10,EIRE,20726,10,970,0
2011-05-16,EIRE,20726,10,960,0
2011-05-18,EIRE,20726,10,950,0
2011-06-24,EIRE,20726,20,930,0
2011-08-05,EIRE,20726,2,928,0
2011-08-12,EIRE,20726,10,918,0
2011-08-17,EIRE,20726,10,908,0
2011-09-14,EIRE,20726,10,898,0
2011-10-18,EIRE,20726,20,878,0
2011-02-14,EIRE,20727,10,990,0
2011-06-24,EIRE,20727,10,980,0
2011-08-12,EIRE,20727,10,970,0
2011-08-17,EIRE,20727,10,960,0
2011-09-07,EIRE,20727,10,950,0
2011-10-18,EIRE,20727,10,940,0
2011-11-11,EIRE,20727,20,920,0
2011-11-20,EIRE,20727,10,910,0
2011-01-14,EIRE,20728,100,900,0
2011-02-14,EIRE,20728,10,890,0
2011-03-10,EIRE,20728,10,880,0
2011-04-11,EIRE,20728,10,870,0
2011-05-16,EIRE,20728,10,860,0
2011-05-18,EIRE,20728,10,850,0
2011-05-26,EIRE,20728,10,840,0
2011-06-24,EIRE,20728,10,830,0
2011-06-30,EIRE,20728,10,820,0
2011-07-21,EIRE,20728,10,810,0
2011-08-05,EIRE,20728,3,807,0
2011-08-17,EIRE,20728,20,787,0
2011-10-11,EIRE,20728,10,777,0
2011-10-18,EIRE,20728,40,737,0
2011-02-14,EIRE,21080,12,988,0
2011-03-25,EIRE,21080,12,976,0
2011-05-03,EIRE,21080,12,964,0
2011-05-10,EIRE,21080,12,952,0
2011-06-24,EIRE,21080,24,928,0
2011-07-01,EIRE,21080,12,916,0
2011-07-04,EIRE,21080,12,904,0
2011-08-08,EIRE,21080,12,892,0
2011-08-26,EIRE,21080,24,868,0
2011-09-07,EIRE,21080,12,856,0
2011-11-01,EIRE,21080,12,844,0
2011-11-10,EIRE,21080,12,832,0
2011-11-13,EIRE,21080,12,820,0
2011-11-21,EIRE,21080,12,808,0
2011-11-22,EIRE,21080,12,796,0
2010-12-09,EIRE,21212,24,976,0
2010-12-21,EIRE,21212,48,928,0
2011-02-14,EIRE,21212,72,856,0
2011-03-10,EIRE,21212,240,616,0
2011-03-25,EIRE,21212,24,592,0
2011-03-29,EIRE,21212,24,568,0
2011-05-06,EIRE,21212,240,328,0
2011-05-17,EIRE,21212,24,304,0
2011-05-18,EIRE,21212,24,280,0
2011-06-07,EIRE,21212,24,256,0
2011-06-17,EIRE,21212,24,232,0
2011-07-18,EIRE,21212,24,208,0
2011-07-27,EIRE,21212,48,160,1
2011-07-29,EIRE,21212,24,976,0
2011-07-31,EIRE,21212,384,592,0
2011-08-08,EIRE,21212,24,568,0
2011-08-12,EIRE,21212,48,520,0
2011-08-23,EIRE,21212,48,472,0
2011-08-26,EIRE,21212,48,424,0
2011-09-05,EIRE,21212,120,304,0
2011-09-07,EIRE,21212,24,280,0
2011-09-20,EIRE,21212,24,256,0
2011-10-10,EIRE,21212,24,232,0
2011-10-18,EIRE,21212,24,208,0
2011-10-21,EIRE,21212,48,160,1
2011-11-13,EIRE,21212,24,976,0
2011-11-21,EIRE,21212,24,952,0
2011-11-22,EIRE,21212,24,928,0
2011-12-01,EIRE,21212,24,904,0
2011-12-07,EIRE,21212,24,880,0
2010-12-17,EIRE,21790,12,988,0
2010-12-23,EIRE,21790,12,976,0
2011-02-21,EIRE,21790,12,964,0
2011-03-04,EIRE,21790,24,940,0
2011-03-10,EIRE,21790,72,868,0
2011-03-14,EIRE,21790,12,856,0
2011-03-18,EIRE,21790,12,844,0
2011-03-20,EIRE,21790,12,832,0
2011-03-25,EIRE,21790,12,820,0
2011-04-04,EIRE,21790,72,748,0
2011-04-06,EIRE,21790,12,736,0
2011-04-07,EIRE,21790,12,724,0
2011-05-05,EIRE,21790,12,712,0
2011-05-06,EIRE,21790,72,640,0
2011-05-16,EIRE,21790,24,616,0
2011-05-23,EIRE,21790,12,604,0
2011-06-09,EIRE,21790,12,592,0
2011-06-15,EIRE,21790,72,520,0
2011-06-29,EIRE,21790,84,436,0
2011-07-04,EIRE,21790,12,424,0
2011-07-19,EIRE,21790,12,412,0
2011-08-05,EIRE,21790,4,408,0
2011-08-11,EIRE,21790,168,240,0
2011-08-15,EIRE,21790,12,228,0
2011-09-01,EIRE,21790,144,84,1
2011-09-05,EIRE,21790,144,856,0
2011-09-07,EIRE,21790,12,844,0
2011-09-08,EIRE,21790,12,832,0
2011-10-12,EIRE,21790,12,820,0
2011-10-17,EIRE,21790,24,796,0
2011-11-01,EIRE,21790,24,772,0
2011-11-11,EIRE,21790,24,748,0
2011-11-13,EIRE,21790,156,592,0
2011-11-15,EIRE,21790,12,580,0
2011-11-16,EIRE,21790,72,508,0
2011-11-24,EIRE,21790,12,496,0
2011-11-28,EIRE,21790,24,472,0
2011-12-01,EIRE,21790,24,448,0
2011-12-07,EIRE,21790,24,424,0
2011-02-15,EIRE,21931,2,998,0
2011-08-10,EIRE,21931,10,988,0
2011-08-17,EIRE,21931,10,978,0
2010-12-19,EIRE,22077,12,988,0
2010-12-23,EIRE,22077,12,976,0
2011-02-15,EIRE,22077,4,972,0
2011-03-14,EIRE,22077,24,948,0
2011-04-01,EIRE,22077,12,936,0
2011-06-06,EIRE,22077,12,924,0
2011-06-23,EIRE,22077,12,912,0
2011-09-22,EIRE,22077,12,900,0
2011-10-10,EIRE,22077,12,888,0
2010-12-03,EIRE,22086,6,994,0
2011-07-28,EIRE,22086,120,874,0
2011-08-04,EIRE,22086,120,754,0
2011-08-17,EIRE,22086,12,742,0
2011-09-26,EIRE,22086,6,736,0
2011-10-17,EIRE,22086,6,730,0
2011-10-19,EIRE,22086,40,690,0
2011-10-20,EIRE,22086,12,678,0
2011-10-31,EIRE,22086,6,672,0
2011-11-01,EIRE,22086,12,660,0
2011-11-09,EIRE,22086,24,636,0
2011-11-13,EIRE,22086,120,516,0
2011-11-22,EIRE,22086,6,510,0
2011-11-30,EIRE,22086,40,470,0
2010-12-23,EIRE,22138,3,997,0
2011-01-20,EIRE,22138,24,973,0
2011-02-21,EIRE,22138,6,967,0
2011-03-18,EIRE,22138,3,964,0
2011-03-24,EIRE,22138,3,961,0
2011-04-04,EIRE,22138,3,958,0
2011-04-11,EIRE,22138,3,955,0
2011-05-03,EIRE,22138,3,952,0
2011-05-18,EIRE,22138,3,949,0
2011-06-07,EIRE,22138,3,946,0
2011-06-08,EIRE,22138,24,922,0
2011-07-04,EIRE,22138,3,919,0
2011-07-28,EIRE,22138,3,916,0
2011-08-08,EIRE,22138,3,913,0
2011-09-08,EIRE,22138,6,907,0
2011-09-23,EIRE,22138,3,904,0
2011-10-12,EIRE,22138,3,901,0
2011-10-17,EIRE,22138,3,898,0
2011-10-24,EIRE,22138,3,895,0
2011-11-01,EIRE,22138,6,889,0
2011-11-10,EIRE,22138,6,883,0
2011-11-11,EIRE,22138,6,877,0
2011-11-13,EIRE,22138,12,865,0
2011-11-14,EIRE,22138,6,859,0
2011-11-16,EIRE,22138,6,853,0
2011-11-18,EIRE,22138,3,850,0
2011-11-21,EIRE,22138,3,847,0
2011-12-01,EIRE,22138,3,844,0
2011-12-07,EIRE,22138,12,832,0
2011-02-04,EIRE,22139,3,997,0
2011-03-14,EIRE,22139,3,994,0
2011-03-29,EIRE,22139,3,991,0
2011-04-11,EIRE,22139,3,988,0
2011-06-06,EIRE,22139,3,985,0
2011-07-05,EIRE,22139,6,979,0
2011-07-21,EIRE,22139,6,973,0
2011-08-08,EIRE,22139,3,970,0
2011-08-17,EIRE,22139,3,967,0
2011-08-19,EIRE,22139,3,964,0
2011-09-07,EIRE,22139,3,961,0
2011-09-22,EIRE,22139,3,958,0
2011-09-23,EIRE,22139,3,955,0
2011-10-06,EIRE,22139,3,952,0
2011-11-01,EIRE,22139,3,949,0
2011-11-16,EIRE,22139,9,940,0
2011-11-18,EIRE,22139,3,937,0
2011-11-27,EIRE,22139,6,931,0
2011-11-28,EIRE,22139,3,928,0
2011-11-30,EIRE,22139,3,925,0
2011-12-01,EIRE,22139,9,916,0
2011-12-07,EIRE,22139,9,907,0
2011-03-04,EIRE,22178,12,988,0
2011-03-29,EIRE,22178,12,976,0
2011-04-04,EIRE,22178,12,964,0
2011-04-07,EIRE,22178,12,952,0
2011-05-05,EIRE,22178,12,940,0
2011-05-23,EIRE,22178,12,928,0
2011-06-24,EIRE,22178,12,916,0
2011-07-19,EIRE,22178,36,880,0
2011-08-19,EIRE,22178,12,868,0
2011-08-23,EIRE,22178,48,820,0
2011-09-07,EIRE,22178,12,808,0
2011-09-15,EIRE,22178,6,802,0
2011-10-17,EIRE,22178,12,790,0
2010-12-09,EIRE,22197,36,964,0
2010-12-21,EIRE,22197,24,940,0
2011-02-23,EIRE,22197,400,540,0
2011-03-04,EIRE,22197,12,528,0
2011-03-14,EIRE,22197,100,428,0
2011-03-25,EIRE,22197,12,416,0
2011-04-01,EIRE,22197,12,404,0
2011-04-11,EIRE,22197,12,392,0
2011-05-18,EIRE,22197,72,320,0
2011-05-26,EIRE,22197,24,296,0
2011-06-17,EIRE,22197,24,272,0
2011-06-27,EIRE,22197,12,260,0
2011-06-29,EIRE,22197,24,236,0
2011-07-14,EIRE,22197,48,188,1
2011-07-19,EIRE,22197,12,988,0
2011-07-27,EIRE,22197,48,940,0
2011-08-11,EIRE,22197,24,916,0
2011-08-12,EIRE,22197,48,868,0
2011-08-19,EIRE,22197,48,820,0
2011-08-26,EIRE,22197,12,808,0
2011-09-07,EIRE,22197,36,772,0
2011-09-15,EIRE,22197,24,748,0
2011-09-23,EIRE,22197,24,724,0
2011-10-12,EIRE,22197,24,700,0
2011-10-17,EIRE,22197,500,200,1
2011-10-21,EIRE,22197,36,964,0
2011-10-31,EIRE,22197,12,952,0
2011-11-01,EIRE,22197,48,904,0
2011-11-11,EIRE,22197,24,880,0
2011-11-20,EIRE,22197,12,868,0
2011-11-28,EIRE,22197,12,856,0
2011-12-07,EIRE,22197,96,760,0
2011-02-01,EIRE,22382,10,990,0
2011-02-14,EIRE,22382,10,980,0
2011-03-04,EIRE,22382,10,970,0
2011-06-27,EIRE,22382,10,960,0
2011-08-17,EIRE,22382,20,940,0
2011-10-18,EIRE,22382,20,920,0
2011-01-14,EIRE,22383,100,900,0
2011-02-14,EIRE,22383,10,890,0
2011-06-24,EIRE,22383,10,880,0
2011-08-05,EIRE,22383,4,876,0
2011-08-17,EIRE,22383,20,856,0
2011-10-11,EIRE,22383,10,846,0
2011-10-14,EIRE,22383,20,826,0
2011-04-11,EIRE,22384,10,990,0
2011-05-26,EIRE,22384,10,980,0
2011-06-24,EIRE,22384,20,960,0
2011-07-19,EIRE,22384,100,860,0
2011-07-27,EIRE,22384,20,840,0
2011-08-12,EIRE,22384,10,830,0
2011-08-17,EIRE,22384,10,820,0
2011-09-07,EIRE,22384,10,810,0
2011-10-12,EIRE,22384,10,800,0
2011-10-18,EIRE,22384,20,780,0
2011-12-07,EIRE,22384,10,770,0
2011-08-10,EIRE,22386,50,950,0
2011-10-12,EIRE,22386,10,940,0
2010-12-10,EIRE,22411,20,980,0
2011-02-14,EIRE,22411,12,968,0
2011-02-15,EIRE,22411,2,966,0
2011-03-15,EIRE,22411,10,956,0
2011-08-05,EIRE,22411,2,954,0
2011-08-10,EIRE,22411,10,944,0
2011-08-17,EIRE,22411,10,934,0
2010-12-03,EIRE,22423,4,996,0
2010-12-06,EIRE,22423,12,984,0
2010-12-09,EIRE,22423,16,968,0
2010-12-10,EIRE,22423,6,962,0
2010-12-17,EIRE,22423,4,958,0
2010-12-19,EIRE,22423,2,956,0
2010-12-21,EIRE,22423,10,946,0
2011-01-14,EIRE,22423,160,786,0
2011-02-14,EIRE,22423,16,770,0
2011-02-21,EIRE,22423,2,768,0
2011-02-23,EIRE,22423,16,752,0
2011-03-28,EIRE,22423,1,751,0
2011-03-29,EIRE,22423,4,747,0
2011-04-04,EIRE,22423,1,746,0
2011-04-07,EIRE,22423,2,744,0
2011-05-05,EIRE,22423,2,742,0
2011-05-10,EIRE,22423,4,738,0
2011-05-16,EIRE,22423,38,700,0
2011-05-17,EIRE,22423,16,684,0
2011-05-18,EIRE,22423,4,680,0
2011-05-19,EIRE,22423,16,664,0
2011-05-23,EIRE,22423,4,660,0
2011-06-06,EIRE,22423,3,657,0
2011-06-08,EIRE,22423,6,651,0
2011-06-09,EIRE,22423,4,647,0
2011-06-13,EIRE,22423,2,645,0
2011-06-16,EIRE,22423,6,639,0
2011-06-29,EIRE,22423,1,638,0
2011-07-04,EIRE,22423,5,633,0
2011-07-14,EIRE,22423,20,613,0
2011-07-19,EIRE,22423,4,609,0
2011-07-28,EIRE,22423,36,573,0
2011-07-29,EIRE,22423,8,565,0
2011-07-31,EIRE,22423,1,564,0
2011-08-04,EIRE,22423,32,532,0
2011-08-05,EIRE,22423,3,529,0
2011-08-08,EIRE,22423,1,528,0
2011-08-10,EIRE,22423,16,512,0
2011-08-17,EIRE,22423,16,496,0
2011-08-23,EIRE,22423,2,494,0
2011-08-26,EIRE,22423,4,490,0
2011-09-01,EIRE,22423,12,478,0
2011-09-02,EIRE,22423,8,470,0
2011-09-06,EIRE,22423,16,454,0
2011-09-07,EIRE,22423,6,448,0
2011-09-08,EIRE,22423,4,444,0
2011-09-23,EIRE,22423,4,440,0
2011-09-26,EIRE,22423,4,436,0
2011-09-28,EIRE,22423,1,435,0
2011-10-10,EIRE,22423,1,434,0
2011-10-12,EIRE,22423,19,415,0
2011-10-17,EIRE,22423,34,381,0
2011-10-18,EIRE,22423,2,379,0
2011-10-21,EIRE,22423,2,377,0
2011-10-31,EIRE,22423,2,375,0
2011-11-01,EIRE,22423,10,365,0
2011-11-13,EIRE,22423,6,359,0
2011-11-17,EIRE,22423,7,352,0
2011-11-18,EIRE,22423,2,350,0
2011-11-24,EIRE,22423,2,348,0
2011-11-27,EIRE,22423,16,332,0
2011-11-28,EIRE,22423,6,326,0
2011-12-01,EIRE,22423,3,323,0
2011-12-07,EIRE,22423,16,307,0
2011-02-17,EIRE,22457,6,994,0
2011-04-01,EIRE,22457,6,988,0
2011-05-16,EIRE,22457,6,982,0
2011-05-18,EIRE,22457,6,976,0
2011-06-27,EIRE,22457,6,970,0
2011-06-29,EIRE,22457,6,964,0
2011-07-27,EIRE,22457,12,952,0
2011-07-31,EIRE,22457,6,946,0
2011-09-20,EIRE,22457,6,940,0
2011-10-07,EIRE,22457,12,928,0
2011-10-17,EIRE,22457,12,916,0
2011-10-21,EIRE,22457,6,910,0
2011-11-11,EIRE,22457,18,892,0
2011-11-30,EIRE,22457,6,886,0
2011-12-07,EIRE,22457,6,880,0
2011-02-03,EIRE,22469,12,988,0
2011-02-17,EIRE,22469,12,976,0
2011-03-04,EIRE,22469,12,964,0
2011-05-17,EIRE,22469,12,952,0
2011-05-19,EIRE,22469,12,940,0
2011-06-08,EIRE,22469,12,928,0
2011-06-29,EIRE,22469,12,916,0
2011-09-20,EIRE,22469,12,904,0
2011-10-11,EIRE,22469,12,892,0
2011-10-17,EIRE,22469,12,880,0
2011-10-20,EIRE,22469,40,840,0
2011-11-01,EIRE,22469,12,828,0
2011-11-07,EIRE,22469,12,816,0
2011-11-11,EIRE,22469,24,792,0
2011-11-20,EIRE,22469,12,780,0
2011-02-17,EIRE,22470,6,994,0
2011-05-17,EIRE,22470,6,988,0
2011-05-19,EIRE,22470,6,982,0
2011-09-20,EIRE,22470,6,976,0
2011-10-11,EIRE,22470,6,970,0
2011-11-01,EIRE,22470,12,958,0
2010-12-17,EIRE,22666,6,994,0
2010-12-21,EIRE,22666,6,988,0
2011-01-20,EIRE,22666,48,940,0
2011-02-14,EIRE,22666,6,934,0
2011-02-21,EIRE,22666,6,928,0
2011-03-04,EIRE,22666,6,922,0
2011-03-14,EIRE,22666,6,916,0
2011-03-15,EIRE,22666,24,892,0
2011-04-11,EIRE,22666,6,886,0
2011-05-03,EIRE,22666,6,880,0
2011-05-10,EIRE,22666,6,874,0
2011-05-16,EIRE,22666,12,862,0
2011-06-08,EIRE,22666,72,790,0
2011-06-23,EIRE,22666,6,784,0
2011-07-31,EIRE,22666,408,376,0
2011-08-05,EIRE,22666,4,372,0
2011-09-08,EIRE,22666,6,366,0
2011-09-19,EIRE,22666,6,360,0
2011-09-26,EIRE,22666,6,354,0
2011-10-10,EIRE,22666,6,348,0
2011-10-12,EIRE,22666,6,342,0
2011-10-18,EIRE,22666,6,336,0
2011-10-19,EIRE,22666,24,312,0
2011-10-31,EIRE,22666,6,306,0
2011-11-13,EIRE,22666,6,300,0
2011-11-23,EIRE,22666,6,294,0
2011-11-27,EIRE,22666,6,288,0
2010-12-06,EIRE,22697,12,988,0
2011-02-15,EIRE,22697,24,964,0
2011-04-04,EIRE,22697,24,940,0
2011-05-16,EIRE,22697,6,934,0
2011-05-17,EIRE,22697,6,928,0
2011-05-19,EIRE,22697,12,916,0
2011-05-23,EIRE,22697,6,910,0
2011-06-21,EIRE,22697,24,886,0
2011-07-04,EIRE,22697,6,880,0
2011-07-14,EIRE,22697,6,874,0
2011-07-19,EIRE,22697,12,862,0
2011-07-28,EIRE,22697,54,808,0
2011-07-29,EIRE,22697,6,802,0
2011-08-04,EIRE,22697,48,754,0
2011-08-12,EIRE,22697,6,748,0
2011-09-01,EIRE,22697,48,700,0
2011-09-02,EIRE,22697,6,694,0
2011-09-06,EIRE,22697,24,670,0
2011-09-07,EIRE,22697,6,664,0
2011-09-20,EIRE,22697,12,652,0
2011-09-23,EIRE,22697,6,646,0
2011-09-26,EIRE,22697,9,637,0
2011-09-28,EIRE,22697,6,631,0
2011-10-10,EIRE,22697,6,625,0
2011-10-12,EIRE,22697,6,619,0
2011-10-19,EIRE,22697,12,607,0
2011-11-01,EIRE,22697,6,601,0
2011-11-13,EIRE,22697,12,589,0
2011-11-17,EIRE,22697,18,571,0
2011-11-18,EIRE,22697,6,565,0
2011-11-24,EIRE,22697,6,559,0
2011-11-28,EIRE,22697,12,547,0
2011-11-30,EIRE,22697,6,541,0
2011-12-07,EIRE,22697,6,535,0
2011-12-08,EIRE,22697,6,529,0
2010-12-06,EIRE,22699,12,988,0
2011-01-14,EIRE,22699,120,868,0
2011-02-15,EIRE,22699,60,808,0
2011-03-01,EIRE,22699,117,691,0
2011-03-10,EIRE,22699,72,619,0
2011-03-15,EIRE,22699,24,595,0
2011-04-17,EIRE,22699,6,589,0
2011-05-03,EIRE,22699,6,583,0
2011-05-10,EIRE,22699,6,577,0
2011-05-16,EIRE,22699,6,571,0
2011-05-17,EIRE,22699,6,565,0
2011-05-19,EIRE,22699,12,553,0
2011-05-23,EIRE,22699,6,547,0
2011-06-09,EIRE,22699,24,523,0
2011-06-15,EIRE,22699,48,475,0
2011-06-16,EIRE,22699,24,451,0
2011-07-04,EIRE,22699,6,445,0
2011-07-14,EIRE,22699,6,439,0
2011-07-19,EIRE,22699,12,427,0
2011-07-28,EIRE,22699,54,373,0
2011-07-29,EIRE,22699,6,367,0
2011-08-04,EIRE,22699,48,319,0
2011-08-12,EIRE,22699,12,307,0
2011-08-23,EIRE,22699,6,301,0
2011-09-01,EIRE,22699,24,277,0
2011-09-02,EIRE,22699,6,271,0
2011-09-06,EIRE,22699,24,247,0
2011-09-07,EIRE,22699,12,235,0
2011-09-20,EIRE,22699,12,223,0
2011-09-23,EIRE,22699,6,217,0
2011-09-26,EIRE,22699,9,208,0
2011-09-28,EIRE,22699,6,202,0
2011-10-10,EIRE,22699,6,196,1
2011-10-12,EIRE,22699,6,994,0
2011-10-17,EIRE,22699,54,940,0
2011-10-20,EIRE,22699,24,916,0
2011-11-01,EIRE,22699,6,910,0
2011-11-13,EIRE,22699,12,898,0
2011-11-17,EIRE,22699,18,880,0
2011-11-18,EIRE,22699,6,874,0
2011-11-24,EIRE,22699,6,868,0
2011-11-27,EIRE,22699,12,856,0
2011-11-28,EIRE,22699,12,844,0
2011-11-30,EIRE,22699,6,838,0
2011-12-07,EIRE,22699,12,826,0
2011-12-08,EIRE,22699,6,820,0
2010-12-17,EIRE,22720,6,994,0
2010-12-21,EIRE,22720,3,991,0
2011-01-14,EIRE,22720,144,847,0
2011-01-20,EIRE,22720,48,799,0
2011-01-24,EIRE,22720,3,796,0
2011-01-27,EIRE,22720,3,793,0
2011-02-03,EIRE,22720,3,790,0
2011-02-14,EIRE,22720,3,787,0
2011-02-15,EIRE,22720,2,785,0
2011-03-04,EIRE,22720,3,782,0
2011-03-15,EIRE,22720,24,758,0
2011-03-18,EIRE,22720,3,755,0
2011-06-08,EIRE,22720,48,707,0
2011-06-23,EIRE,22720,3,704,0
2011-06-27,EIRE,22720,6,698,0
2011-06-29,EIRE,22720,3,695,0
2011-07-04,EIRE,22720,3,692,0
2011-07-14,EIRE,22720,3,689,0
2011-07-27,EIRE,22720,3,686,0
2011-07-28,EIRE,22720,6,680,0
2011-07-31,EIRE,22720,6,674,0
2011-08-17,EIRE,22720,3,671,0
2011-09-08,EIRE,22720,3,668,0
2011-09-26,EIRE,22720,3,665,0
2011-10-10,EIRE,22720,3,662,0
2011-10-12,EIRE,22720,3,659,0
2011-10-17,EIRE,22720,6,653,0
2011-11-13,EIRE,22720,12,641,0
2011-11-17,EIRE,22720,6,635,0
2011-12-07,EIRE,22720,3,632,0
2011-02-14,EIRE,22726,9,991,0
2011-02-21,EIRE,22726,4,987,0
2011-03-04,EIRE,22726,8,979,0
2011-07-04,EIRE,22726,4,975,0
2011-09-08,EIRE,22726,8,967,0
2011-09-27,EIRE,22726,12,955,0
2011-11-01,EIRE,22726,4,951,0
2011-02-15,EIRE,22727,50,950,0
2011-03-10,EIRE,22727,30,920,0
2011-04-04,EIRE,22727,30,890,0
2011-06-15,EIRE,22727,24,866,0
2011-06-27,EIRE,22727,4,862,0
2011-06-29,EIRE,22727,50,812,0
2011-07-04,EIRE,22727,4,808,0
2011-07-29,EIRE,22727,4,804,0
2011-08-08,EIRE,22727,4,800,0
2011-08-12,EIRE,22727,12,788,0
2011-09-05,EIRE,22727,48,740,0
2011-09-08,EIRE,22727,4,736,0
2011-09-27,EIRE,22727,12,724,0
2011-11-01,EIRE,22727,4,720,0
2011-12-07,EIRE,22727,4,716,0
2010-12-17,EIRE,22960,18,982,0
2010-12-21,EIRE,22960,6,976,0
2010-12-23,EIRE,22960,6,970,0
2011-01-14,EIRE,22960,60,910,0
2011-01-20,EIRE,22960,72,838,0
2011-02-21,EIRE,22960,6,832,0
2011-03-04,EIRE,22960,6,826,0
2011-03-10,EIRE,22960,12,814,0
2011-03-14,EIRE,22960,6,808,0
2011-03-15,EIRE,22960,12,796,0
2011-04-11,EIRE,22960,12,784,0
2011-05-16,EIRE,22960,12,772,0
2011-05-18,EIRE,22960,12,760,0
2011-06-08,EIRE,22960,48,712,0
2011-06-19,EIRE,22960,6,706,0
2011-06-29,EIRE,22960,6,700,0
2011-07-14,EIRE,22960,24,676,0
2011-07-19,EIRE,22960,48,628,0
2011-07-27,EIRE,22960,12,616,0
2011-07-31,EIRE,22960,204,412,0
2011-08-08,EIRE,22960,6,406,0
2011-08-12,EIRE,22960,6,400,0
2011-08-21,EIRE,22960,12,388,0
2011-09-05,EIRE,22960,48,340,0
2011-09-08,EIRE,22960,6,334,0
2011-09-19,EIRE,22960,6,328,0
2011-09-28,EIRE,22960,6,322,0
2011-10-07,EIRE,22960,6,316,0
2011-10-10,EIRE,22960,6,310,0
2011-10-18,EIRE,22960,12,298,0
2011-10-19,EIRE,22960,6,292,0
2011-11-13,EIRE,22960,24,268,0
2011-11-16,EIRE,22960,48,220,0
2011-12-08,EIRE,22960,6,214,0
2010-12-17,EIRE,22961,36,964,0
2010-12-23,EIRE,22961,12,952,0
2011-01-14,EIRE,22961,288,664,0
2011-02-14,EIRE,22961,24,640,0
2011-02-21,EIRE,22961,12,628,0
2011-03-04,EIRE,22961,12,616,0
2011-03-10,EIRE,22961,12,604,0
2011-03-15,EIRE,22961,36,568,0
2011-03-18,EIRE,22961,12,556,0
2011-03-25,EIRE,22961,24,532,0
2011-04-11,EIRE,22961,8,524,0
2011-05-10,EIRE,22961,12,512,0
2011-05-16,EIRE,22961,12,500,0
2011-05-26,EIRE,22961,8,492,0
2011-06-06,EIRE,22961,12,480,0
2011-06-07,EIRE,22961,12,468,0
2011-06-23,EIRE,22961,1,467,0
2011-07-04,EIRE,22961,12,455,0
2011-07-28,EIRE,22961,24,431,0
2011-07-31,EIRE,22961,288,143,1
2011-08-23,EIRE,22961,12,988,0
2011-09-08,EIRE,22961,24,964,0
2011-09-21,EIRE,22961,12,952,0
2011-09-23,EIRE,22961,24,928,0
2011-10-07,EIRE,22961,12,916,0
2011-10-10,EIRE,22961,12,904,0
2011-10-11,EIRE,22961,12,892,0
2011-10-12,EIRE,22961,12,880,0
2011-10-17,EIRE,22961,12,868,0
2011-10-19,EIRE,22961,24,844,0
2011-11-13,EIRE,22961,36,808,0
2011-11-23,EIRE,22961,12,796,0
2011-04-06,EIRE,22993,12,988,0
2011-05-03,EIRE,22993,12,976,0
2011-05-16,EIRE,22993,12,964,0
2011-05-17,EIRE,22993,12,952,0
